#source: https://catalogue.data.govt.nz/dataset/marine-litter-2018-2019
SurveyArea,SurveyDate,SurveyId,Region,MonitoringSite,SurveyLengthMeters,AboveHighTideMeters,BelowHighTideMeters,SurveyStartDateTime,SurveyEndDateTime,TotalNumberOfCitizenScientists,AuditStartDateTime,AuditEndDateTime,NumberOfAuditors,LitterCategory,LitterItem,Count,Weight,WeightConfidence,Grade,SurveyAreaLatitudeStart,SurveyAreaLongitudeStart,SurveyAreaLatitudeEnd,SurveyAreaLongitudeEnd
Kaiwharawhara estuary,2019-03-10,77,Wellington,Kaiwharawhara Estuary,60,4,4,3/10/2019 3:37:00 PM,3/10/2019 4:40:00 PM,14,3/10/2019 5:52:00 PM,3/10/2019 7:50:00 PM,7,Plastic,Lollipop sticks & cotton buds,81,26,High,N/A,-41.26181,174.79113,-41.26207,174.79163
"Kaiwharawhara estuary,2019-03-10,77,Wellington,Kaiwharawhara Estuary,60,4,4,3/10/2019 3:37:00 PM,3/10/2019 4:40:00 PM,14,3/10/2019 5:52:00 PM,3/10/2019 7:50:00 PM,7,Rubber,""Balloons, tennis balls, footballs, dog toys etc"",10,76,Low,N/A,-41.26181,174.79113,-41.26207,174.79163"
Kaiwharawhara estuary,2019-03-10,77,Wellington,Kaiwharawhara Estuary,60,4,4,3/10/2019 3:37:00 PM,3/10/2019 4:40:00 PM,14,3/10/2019 5:52:00 PM,3/10/2019 7:50:00 PM,7,Wood,Corks,5,30,High,N/A,-41.26181,174.79113,-41.26207,174.79163
"Kaiwharawhara estuary,2019-03-10,77,Wellington,Kaiwharawhara Estuary,60,4,4,3/10/2019 3:37:00 PM,3/10/2019 4:40:00 PM,14,3/10/2019 5:52:00 PM,3/10/2019 7:50:00 PM,7,Cloth,""Clothing, hats, gloves & towels"",1,96,Low,N/A,-41.26181,174.79113,-41.26207,174.79163"
Kaiwharawhara estuary,2019-03-10,77,Wellington,Kaiwharawhara Estuary,60,4,4,3/10/2019 3:37:00 PM,3/10/2019 4:40:00 PM,14,3/10/2019 5:52:00 PM,3/10/2019 7:50:00 PM,7,Cloth,Backpacks & bags,1,10,High,N/A,-41.26181,174.79113,-41.26207,174.79163
"Kaiwharawhara estuary,2019-03-10,77,Wellington,Kaiwharawhara Estuary,60,4,4,3/10/2019 3:37:00 PM,3/10/2019 4:40:00 PM,14,3/10/2019 5:52:00 PM,3/10/2019 7:50:00 PM,7,Metal,""Wire, wire mesh & barbed wire"",5,68,Low,N/A,-41.26181,174.79113,-41.26207,174.79163"
Kaiwharawhara estuary,2019-03-10,77,Wellington,Kaiwharawhara Estuary,60,4,4,3/10/2019 3:37:00 PM,3/10/2019 4:40:00 PM,14,3/10/2019 5:52:00 PM,3/10/2019 7:50:00 PM,7,Glass & ceramic,Light globes/bulbs,2,12,High,N/A,-41.26181,174.79113,-41.26207,174.79163
Kaiwharawhara estuary,2019-03-10,77,Wellington,Kaiwharawhara Estuary,60,4,4,3/10/2019 3:37:00 PM,3/10/2019 4:40:00 PM,14,3/10/2019 5:52:00 PM,3/10/2019 7:50:00 PM,7,Plastic,Shotgun wadding & shells,1,1,High,N/A,-41.26181,174.79113,-41.26207,174.79163
Kaiwharawhara estuary,2019-03-10,77,Wellington,Kaiwharawhara Estuary,60,4,4,3/10/2019 3:37:00 PM,3/10/2019 4:40:00 PM,14,3/10/2019 5:52:00 PM,3/10/2019 7:50:00 PM,7,Plastic,Rope,13,72,Low,N/A,-41.26181,174.79113,-41.26207,174.79163
Kaiwharawhara estuary,2019-03-10,77,Wellington,Kaiwharawhara Estuary,60,4,4,3/10/2019 3:37:00 PM,3/10/2019 4:40:00 PM,14,3/10/2019 5:52:00 PM,3/10/2019 7:50:00 PM,7,Other,Toothbrushes,1,8,High,N/A,-41.26181,174.79113,-41.26207,174.79163
Kaiwharawhara estuary,2019-03-10,77,Wellington,Kaiwharawhara Estuary,60,4,4,3/10/2019 3:37:00 PM,3/10/2019 4:40:00 PM,14,3/10/2019 5:52:00 PM,3/10/2019 7:50:00 PM,7,Plastic,Strapping bands,71,92,Low,N/A,-41.26181,174.79113,-41.26207,174.79163
Kaiwharawhara estuary,2019-03-10,77,Wellington,Kaiwharawhara Estuary,60,4,4,3/10/2019 3:37:00 PM,3/10/2019 4:40:00 PM,14,3/10/2019 5:52:00 PM,3/10/2019 7:50:00 PM,7,Wood,Matches and wooden fireworks parts,3,9,High,N/A,-41.26181,174.79113,-41.26207,174.79163
Kaiwharawhara estuary,2019-03-10,77,Wellington,Kaiwharawhara Estuary,60,4,4,3/10/2019 3:37:00 PM,3/10/2019 4:40:00 PM,14,3/10/2019 5:52:00 PM,3/10/2019 7:50:00 PM,7,Metal,Fishing related,6,7,High,N/A,-41.26181,174.79113,-41.26207,174.79163
Kaiwharawhara estuary,2019-03-10,77,Wellington,Kaiwharawhara Estuary,60,4,4,3/10/2019 3:37:00 PM,3/10/2019 4:40:00 PM,14,3/10/2019 5:52:00 PM,3/10/2019 7:50:00 PM,7,Plastic,Fishing line,10,28,High,N/A,-41.26181,174.79113,-41.26207,174.79163
Kaiwharawhara estuary,2019-03-10,77,Wellington,Kaiwharawhara Estuary,60,4,4,3/10/2019 3:37:00 PM,3/10/2019 4:40:00 PM,14,3/10/2019 5:52:00 PM,3/10/2019 7:50:00 PM,7,Cloth,Other cloth (including rags),1,79,Low,N/A,-41.26181,174.79113,-41.26207,174.79163
Kaiwharawhara estuary,2019-03-10,77,Wellington,Kaiwharawhara Estuary,60,4,4,3/10/2019 3:37:00 PM,3/10/2019 4:40:00 PM,14,3/10/2019 5:52:00 PM,3/10/2019 7:50:00 PM,7,Other,Sanitary items,4,0,N/A,N/A,-41.26181,174.79113,-41.26207,174.79163
Kaiwharawhara estuary,2019-03-10,77,Wellington,Kaiwharawhara Estuary,60,4,4,3/10/2019 3:37:00 PM,3/10/2019 4:40:00 PM,14,3/10/2019 5:52:00 PM,3/10/2019 7:50:00 PM,7,Plastic,Bottle neck rings,38,16,High,N/A,-41.26181,174.79113,-41.26207,174.79163
"Kaiwharawhara estuary,2019-03-10,77,Wellington,Kaiwharawhara Estuary,60,4,4,3/10/2019 3:37:00 PM,3/10/2019 4:40:00 PM,14,3/10/2019 5:52:00 PM,3/10/2019 7:50:00 PM,7,Plastic,""Toys, balls & party poppers"",38,190,Low,N/A,-41.26181,174.79113,-41.26207,174.79163"
Kaiwharawhara estuary,2019-03-10,77,Wellington,Kaiwharawhara Estuary,60,4,4,3/10/2019 3:37:00 PM,3/10/2019 4:40:00 PM,14,3/10/2019 5:52:00 PM,3/10/2019 7:50:00 PM,7,Plastic,Bottle caps & lids,265,708,High,N/A,-41.26181,174.79113,-41.26207,174.79163
Kaiwharawhara estuary,2019-03-10,77,Wellington,Kaiwharawhara Estuary,60,4,4,3/10/2019 3:37:00 PM,3/10/2019 4:40:00 PM,14,3/10/2019 5:52:00 PM,3/10/2019 7:50:00 PM,7,Plastic,Unidentifiable hard plastic fragments,781,1182,Low,N/A,-41.26181,174.79113,-41.26207,174.79163
Kaiwharawhara estuary,2019-03-10,77,Wellington,Kaiwharawhara Estuary,60,4,4,3/10/2019 3:37:00 PM,3/10/2019 4:40:00 PM,14,3/10/2019 5:52:00 PM,3/10/2019 7:50:00 PM,7,Plastic,Straws,110,90,High,N/A,-41.26181,174.79113,-41.26207,174.79163
Kaiwharawhara estuary,2019-03-10,77,Wellington,Kaiwharawhara Estuary,60,4,4,3/10/2019 3:37:00 PM,3/10/2019 4:40:00 PM,14,3/10/2019 5:52:00 PM,3/10/2019 7:50:00 PM,7,Wood,Processed timber & pallet crates,10,7193,High,N/A,-41.26181,174.79113,-41.26207,174.79163
Kaiwharawhara estuary,2019-03-10,77,Wellington,Kaiwharawhara Estuary,60,4,4,3/10/2019 3:37:00 PM,3/10/2019 4:40:00 PM,14,3/10/2019 5:52:00 PM,3/10/2019 7:50:00 PM,7,Plastic,Food containers,39,158,High,N/A,-41.26181,174.79113,-41.26207,174.79163
Kaiwharawhara estuary,2019-03-10,77,Wellington,Kaiwharawhara Estuary,60,4,4,3/10/2019 3:37:00 PM,3/10/2019 4:40:00 PM,14,3/10/2019 5:52:00 PM,3/10/2019 7:50:00 PM,7,Foamed Plastic,Unidentifiable foamed plastic fragments,248,375,High,N/A,-41.26181,174.79113,-41.26207,174.79163
Kaiwharawhara estuary,2019-03-10,77,Wellington,Kaiwharawhara Estuary,60,4,4,3/10/2019 3:37:00 PM,3/10/2019 4:40:00 PM,14,3/10/2019 5:52:00 PM,3/10/2019 7:50:00 PM,7,Plastic,Bottles <= 2 L,22,909,High,N/A,-41.26181,174.79113,-41.26207,174.79163
Kaiwharawhara estuary,2019-03-10,77,Wellington,Kaiwharawhara Estuary,60,4,4,3/10/2019 3:37:00 PM,3/10/2019 4:40:00 PM,14,3/10/2019 5:52:00 PM,3/10/2019 7:50:00 PM,7,Metal,Aluminium drink cans,13,250,High,N/A,-41.26181,174.79113,-41.26207,174.79163
Kaiwharawhara estuary,2019-03-10,77,Wellington,Kaiwharawhara Estuary,60,4,4,3/10/2019 3:37:00 PM,3/10/2019 4:40:00 PM,14,3/10/2019 5:52:00 PM,3/10/2019 7:50:00 PM,7,Plastic,Food wrappers,309,591,High,N/A,-41.26181,174.79113,-41.26207,174.79163
Kaiwharawhara estuary,2019-03-10,77,Wellington,Kaiwharawhara Estuary,60,4,4,3/10/2019 3:37:00 PM,3/10/2019 4:40:00 PM,14,3/10/2019 5:52:00 PM,3/10/2019 7:50:00 PM,7,Glass & ceramic,Bottles & jars,2,408,High,N/A,-41.26181,174.79113,-41.26207,174.79163
Kaiwharawhara estuary,2019-03-10,77,Wellington,Kaiwharawhara Estuary,60,4,4,3/10/2019 3:37:00 PM,3/10/2019 4:40:00 PM,14,3/10/2019 5:52:00 PM,3/10/2019 7:50:00 PM,7,Plastic,Plastic vehicle parts,1,272,High,N/A,-41.26181,174.79113,-41.26207,174.79163
Kaiwharawhara estuary,2019-03-10,77,Wellington,Kaiwharawhara Estuary,60,4,4,3/10/2019 3:37:00 PM,3/10/2019 4:40:00 PM,14,3/10/2019 5:52:00 PM,3/10/2019 7:50:00 PM,7,Metal,Other cans (<= 4 L),3,255,High,N/A,-41.26181,174.79113,-41.26207,174.79163
Kaiwharawhara estuary,2019-03-10,77,Wellington,Kaiwharawhara Estuary,60,4,4,3/10/2019 3:37:00 PM,3/10/2019 4:40:00 PM,14,3/10/2019 5:52:00 PM,3/10/2019 7:50:00 PM,7,Plastic,Plastic sheeting,1,71,High,N/A,-41.26181,174.79113,-41.26207,174.79163
Kaiwharawhara estuary,2019-03-10,77,Wellington,Kaiwharawhara Estuary,60,4,4,3/10/2019 3:37:00 PM,3/10/2019 4:40:00 PM,14,3/10/2019 5:52:00 PM,3/10/2019 7:50:00 PM,7,Glass & ceramic,Glass or ceramic fragments,55,713,High,N/A,-41.26181,174.79113,-41.26207,174.79163
Kaiwharawhara estuary,2019-03-10,77,Wellington,Kaiwharawhara Estuary,60,4,4,3/10/2019 3:37:00 PM,3/10/2019 4:40:00 PM,14,3/10/2019 5:52:00 PM,3/10/2019 7:50:00 PM,7,Glass & ceramic,Construction material,2,396,High,N/A,-41.26181,174.79113,-41.26207,174.79163
Kaiwharawhara estuary,2019-03-10,77,Wellington,Kaiwharawhara Estuary,60,4,4,3/10/2019 3:37:00 PM,3/10/2019 4:40:00 PM,14,3/10/2019 5:52:00 PM,3/10/2019 7:50:00 PM,7,Metal,Unidentifiable metal fragments,3,1644,High,N/A,-41.26181,174.79113,-41.26207,174.79163
Kaiwharawhara estuary,2019-03-10,77,Wellington,Kaiwharawhara Estuary,60,4,4,3/10/2019 3:37:00 PM,3/10/2019 4:40:00 PM,14,3/10/2019 5:52:00 PM,3/10/2019 7:50:00 PM,7,Plastic,Gardening & farming related,20,341,High,N/A,-41.26181,174.79113,-41.26207,174.79163
Kaiwharawhara estuary,2019-03-10,77,Wellington,Kaiwharawhara Estuary,60,4,4,3/10/2019 3:37:00 PM,3/10/2019 4:40:00 PM,14,3/10/2019 5:52:00 PM,3/10/2019 7:50:00 PM,7,Plastic,Pens,14,63,High,N/A,-41.26181,174.79113,-41.26207,174.79163
Kaiwharawhara estuary,2019-03-10,77,Wellington,Kaiwharawhara Estuary,60,4,4,3/10/2019 3:37:00 PM,3/10/2019 4:40:00 PM,14,3/10/2019 5:52:00 PM,3/10/2019 7:50:00 PM,7,Plastic,Clothes pegs,22,51,High,N/A,-41.26181,174.79113,-41.26207,174.79163
Kaiwharawhara estuary,2019-03-10,77,Wellington,Kaiwharawhara Estuary,60,4,4,3/10/2019 3:37:00 PM,3/10/2019 4:40:00 PM,14,3/10/2019 5:52:00 PM,3/10/2019 7:50:00 PM,7,Plastic,Cigarette lighters,5,75,High,N/A,-41.26181,174.79113,-41.26207,174.79163
Kaiwharawhara estuary,2019-03-10,77,Wellington,Kaiwharawhara Estuary,60,4,4,3/10/2019 3:37:00 PM,3/10/2019 4:40:00 PM,14,3/10/2019 5:52:00 PM,3/10/2019 7:50:00 PM,7,Plastic,Plastic utensils,12,23,High,N/A,-41.26181,174.79113,-41.26207,174.79163
"Kaiwharawhara estuary,2019-03-10,77,Wellington,Kaiwharawhara Estuary,60,4,4,3/10/2019 3:37:00 PM,3/10/2019 4:40:00 PM,14,3/10/2019 5:52:00 PM,3/10/2019 7:50:00 PM,7,Paper & cardboard,""Cups, food trays & wrappers"",5,49,High,N/A,-41.26181,174.79113,-41.26207,174.79163"
Kaiwharawhara estuary,2019-03-10,77,Wellington,Kaiwharawhara Estuary,60,4,4,3/10/2019 3:37:00 PM,3/10/2019 4:40:00 PM,14,3/10/2019 5:52:00 PM,3/10/2019 7:50:00 PM,7,Foamed Plastic,Foam sponge,1,106,High,N/A,-41.26181,174.79113,-41.26207,174.79163
Kaiwharawhara estuary,2019-03-10,77,Wellington,Kaiwharawhara Estuary,60,4,4,3/10/2019 3:37:00 PM,3/10/2019 4:40:00 PM,14,3/10/2019 5:52:00 PM,3/10/2019 7:50:00 PM,7,Rubber,Unidentifiable rubber fragments,1,5,High,N/A,-41.26181,174.79113,-41.26207,174.79163
Kaiwharawhara estuary,2019-03-10,77,Wellington,Kaiwharawhara Estuary,60,4,4,3/10/2019 3:37:00 PM,3/10/2019 4:40:00 PM,14,3/10/2019 5:52:00 PM,3/10/2019 7:50:00 PM,7,Rubber,Rubber bands,2,1,High,N/A,-41.26181,174.79113,-41.26207,174.79163
"Karioitahi Beach,2018-12-06,41,Auckland,Karioitahi Beach,100,10,10,12/6/2018 4:33:00 PM,12/6/2018 4:43:00 PM,13,12/6/2018 5:00:00 PM,12/6/2018 5:35:00 PM,13,Plastic,""Toys, balls & party poppers"",1,7,High,N/A,-37.2877,174.65643,-37.28857,174.65681"
Karioitahi Beach,2018-12-06,41,Auckland,Karioitahi Beach,100,10,10,12/6/2018 4:33:00 PM,12/6/2018 4:43:00 PM,13,12/6/2018 5:00:00 PM,12/6/2018 5:35:00 PM,13,Foamed Plastic,Foam sponge,1,3,High,N/A,-37.2877,174.65643,-37.28857,174.65681
Karioitahi Beach,2018-12-06,41,Auckland,Karioitahi Beach,100,10,10,12/6/2018 4:33:00 PM,12/6/2018 4:43:00 PM,13,12/6/2018 5:00:00 PM,12/6/2018 5:35:00 PM,13,Plastic,Unidentifiable hard plastic fragments,14,1,High,N/A,-37.2877,174.65643,-37.28857,174.65681
Karioitahi Beach,2018-12-06,41,Auckland,Karioitahi Beach,100,10,10,12/6/2018 4:33:00 PM,12/6/2018 4:43:00 PM,13,12/6/2018 5:00:00 PM,12/6/2018 5:35:00 PM,13,Plastic,Bottle seals & tabs,2,1,Low,N/A,-37.2877,174.65643,-37.28857,174.65681
Karioitahi Beach,2018-12-06,41,Auckland,Karioitahi Beach,100,10,10,12/6/2018 4:33:00 PM,12/6/2018 4:43:00 PM,13,12/6/2018 5:00:00 PM,12/6/2018 5:35:00 PM,13,Plastic,Strapping bands,1,0,Low,N/A,-37.2877,174.65643,-37.28857,174.65681
Karioitahi Beach,2018-12-06,41,Auckland,Karioitahi Beach,100,10,10,12/6/2018 4:33:00 PM,12/6/2018 4:43:00 PM,13,12/6/2018 5:00:00 PM,12/6/2018 5:35:00 PM,13,Plastic,Food wrappers,3,9,Low,N/A,-37.2877,174.65643,-37.28857,174.65681
Little Shoal Bay,2019-03-04,73,Auckland,Little Shoal Bay,100,3,4,3/4/2019 3:40:00 PM,3/4/2019 4:21:00 PM,10,3/4/2019 4:46:00 PM,3/4/2019 5:19:00 PM,8,Plastic,Resin pellets,1,0,N/A,A,-36.81675,174.73924,-36.81655,174.74024
Little Shoal Bay,2019-03-04,73,Auckland,Little Shoal Bay,100,3,4,3/4/2019 3:40:00 PM,3/4/2019 4:21:00 PM,10,3/4/2019 4:46:00 PM,3/4/2019 5:19:00 PM,8,Metal,Unidentifiable metal fragments,2,18,High,N/A,-36.81675,174.73924,-36.81655,174.74024
Little Shoal Bay,2019-03-04,73,Auckland,Little Shoal Bay,100,3,4,3/4/2019 3:40:00 PM,3/4/2019 4:21:00 PM,10,3/4/2019 4:46:00 PM,3/4/2019 5:19:00 PM,8,Plastic,Food wrappers,28,88,Low,N/A,-36.81675,174.73924,-36.81655,174.74024
Little Shoal Bay,2019-03-04,73,Auckland,Little Shoal Bay,100,3,4,3/4/2019 3:40:00 PM,3/4/2019 4:21:00 PM,10,3/4/2019 4:46:00 PM,3/4/2019 5:19:00 PM,8,Plastic,Plastic bags,22,153,Low,N/A,-36.81675,174.73924,-36.81655,174.74024
Little Shoal Bay,2019-03-04,73,Auckland,Little Shoal Bay,100,3,4,3/4/2019 3:40:00 PM,3/4/2019 4:21:00 PM,10,3/4/2019 4:46:00 PM,3/4/2019 5:19:00 PM,8,Plastic,Strapping bands,12,23,High,N/A,-36.81675,174.73924,-36.81655,174.74024
Little Shoal Bay,2019-03-04,73,Auckland,Little Shoal Bay,100,3,4,3/4/2019 3:40:00 PM,3/4/2019 4:21:00 PM,10,3/4/2019 4:46:00 PM,3/4/2019 5:19:00 PM,8,Cloth,Other cloth (including rags),16,15,Low,N/A,-36.81675,174.73924,-36.81655,174.74024
Little Shoal Bay,2019-03-04,73,Auckland,Little Shoal Bay,100,3,4,3/4/2019 3:40:00 PM,3/4/2019 4:21:00 PM,10,3/4/2019 4:46:00 PM,3/4/2019 5:19:00 PM,8,Plastic,Food containers,7,26,Low,N/A,-36.81675,174.73924,-36.81655,174.74024
Little Shoal Bay,2019-03-04,73,Auckland,Little Shoal Bay,100,3,4,3/4/2019 3:40:00 PM,3/4/2019 4:21:00 PM,10,3/4/2019 4:46:00 PM,3/4/2019 5:19:00 PM,8,Glass & ceramic,Construction material,1,101,Low,N/A,-36.81675,174.73924,-36.81655,174.74024
"Little Shoal Bay,2019-03-04,73,Auckland,Little Shoal Bay,100,3,4,3/4/2019 3:40:00 PM,3/4/2019 4:21:00 PM,10,3/4/2019 4:46:00 PM,3/4/2019 5:19:00 PM,8,Metal,""Bottle caps, lids & pull tabs"",1,3,High,N/A,-36.81675,174.73924,-36.81655,174.74024"
Little Shoal Bay,2019-03-04,73,Auckland,Little Shoal Bay,100,3,4,3/4/2019 3:40:00 PM,3/4/2019 4:21:00 PM,10,3/4/2019 4:46:00 PM,3/4/2019 5:19:00 PM,8,Foamed Plastic,Polystyrene insulation or packaging,3,1,High,N/A,-36.81675,174.73924,-36.81655,174.74024
Little Shoal Bay,2019-03-04,73,Auckland,Little Shoal Bay,100,3,4,3/4/2019 3:40:00 PM,3/4/2019 4:21:00 PM,10,3/4/2019 4:46:00 PM,3/4/2019 5:19:00 PM,8,Plastic,Other (specify),1,5,High,N/A,-36.81675,174.73924,-36.81655,174.74024
Little Shoal Bay,2019-03-04,73,Auckland,Little Shoal Bay,100,3,4,3/4/2019 3:40:00 PM,3/4/2019 4:21:00 PM,10,3/4/2019 4:46:00 PM,3/4/2019 5:19:00 PM,8,Plastic,Unidentifiable hard plastic fragments,32,60,High,N/A,-36.81675,174.73924,-36.81655,174.74024
Little Shoal Bay,2019-03-04,73,Auckland,Little Shoal Bay,100,3,4,3/4/2019 3:40:00 PM,3/4/2019 4:21:00 PM,10,3/4/2019 4:46:00 PM,3/4/2019 5:19:00 PM,8,Glass & ceramic,Glass or ceramic fragments,146,269,High,N/A,-36.81675,174.73924,-36.81655,174.74024
"Little Shoal Bay,2019-03-04,73,Auckland,Little Shoal Bay,100,3,4,3/4/2019 3:40:00 PM,3/4/2019 4:21:00 PM,10,3/4/2019 4:46:00 PM,3/4/2019 5:19:00 PM,8,Plastic,""Cigarettes, butts & filters"",7,2,High,N/A,-36.81675,174.73924,-36.81655,174.74024"
Little Shoal Bay,2019-03-04,73,Auckland,Little Shoal Bay,100,3,4,3/4/2019 3:40:00 PM,3/4/2019 4:21:00 PM,10,3/4/2019 4:46:00 PM,3/4/2019 5:19:00 PM,8,Plastic,Bottle caps & lids,12,24,High,N/A,-36.81675,174.73924,-36.81655,174.74024
"Little Shoal Bay,2019-03-04,73,Auckland,Little Shoal Bay,100,3,4,3/4/2019 3:40:00 PM,3/4/2019 4:21:00 PM,10,3/4/2019 4:46:00 PM,3/4/2019 5:19:00 PM,8,Rubber,""Balloons, tennis balls, footballs, dog toys etc"",4,6,High,N/A,-36.81675,174.73924,-36.81655,174.74024"
"Little Shoal Bay,2019-03-04,73,Auckland,Little Shoal Bay,100,3,4,3/4/2019 3:40:00 PM,3/4/2019 4:21:00 PM,10,3/4/2019 4:46:00 PM,3/4/2019 5:19:00 PM,8,Plastic,""Toys, balls & party poppers"",9,10,High,N/A,-36.81675,174.73924,-36.81655,174.74024"
Little Shoal Bay,2019-03-04,73,Auckland,Little Shoal Bay,100,3,4,3/4/2019 3:40:00 PM,3/4/2019 4:21:00 PM,10,3/4/2019 4:46:00 PM,3/4/2019 5:19:00 PM,8,Wood,Processed timber & pallet crates,3,22,High,N/A,-36.81675,174.73924,-36.81655,174.74024
Little Shoal Bay,2019-03-04,73,Auckland,Little Shoal Bay,100,3,4,3/4/2019 3:40:00 PM,3/4/2019 4:21:00 PM,10,3/4/2019 4:46:00 PM,3/4/2019 5:19:00 PM,8,Plastic,Cable ties & zip ties,5,13,High,N/A,-36.81675,174.73924,-36.81655,174.74024
Little Shoal Bay,2019-03-04,73,Auckland,Little Shoal Bay,100,3,4,3/4/2019 3:40:00 PM,3/4/2019 4:21:00 PM,10,3/4/2019 4:46:00 PM,3/4/2019 5:19:00 PM,8,Plastic,Straws,9,10,High,N/A,-36.81675,174.73924,-36.81655,174.74024
"Little Shoal Bay,2019-03-04,73,Auckland,Little Shoal Bay,100,3,4,3/4/2019 3:40:00 PM,3/4/2019 4:21:00 PM,10,3/4/2019 4:46:00 PM,3/4/2019 5:19:00 PM,8,Cloth,""Rope, line or string (natural)"",21,234,High,N/A,-36.81675,174.73924,-36.81655,174.74024"
Little Shoal Bay,2019-03-04,73,Auckland,Little Shoal Bay,100,3,4,3/4/2019 3:40:00 PM,3/4/2019 4:21:00 PM,10,3/4/2019 4:46:00 PM,3/4/2019 5:19:00 PM,8,Rubber,Inner-tubes and rubber sheet,7,143,High,N/A,-36.81675,174.73924,-36.81655,174.74024
Little Shoal Bay,2019-03-04,73,Auckland,Little Shoal Bay,100,3,4,3/4/2019 3:40:00 PM,3/4/2019 4:21:00 PM,10,3/4/2019 4:46:00 PM,3/4/2019 5:19:00 PM,8,Plastic,Medical waste,2,6,High,N/A,-36.81675,174.73924,-36.81655,174.74024
Lyall Bay East End,2019-03-26,84,Wellington,Lyall Bay,100,10,10,3/26/2019 1:04:00 PM,3/26/2019 1:20:00 PM,14,3/26/2019 1:22:00 PM,3/26/2019 1:34:00 PM,1,Plastic,Resin pellets,1,0,N/A,A,-41.32881,174.80387,-41.32859,174.80268
Lyall Bay East End,2019-03-26,84,Wellington,Lyall Bay,100,10,10,3/26/2019 1:04:00 PM,3/26/2019 1:20:00 PM,14,3/26/2019 1:22:00 PM,3/26/2019 1:34:00 PM,1,Plastic,Bottle caps & lids,5,6,High,N/A,-41.32881,174.80387,-41.32859,174.80268
Lyall Bay East End,2019-03-26,84,Wellington,Lyall Bay,100,10,10,3/26/2019 1:04:00 PM,3/26/2019 1:20:00 PM,14,3/26/2019 1:22:00 PM,3/26/2019 1:34:00 PM,1,Paper & cardboard,Paper,1,1,High,N/A,-41.32881,174.80387,-41.32859,174.80268
Lyall Bay East End,2019-03-26,84,Wellington,Lyall Bay,100,10,10,3/26/2019 1:04:00 PM,3/26/2019 1:20:00 PM,14,3/26/2019 1:22:00 PM,3/26/2019 1:34:00 PM,1,Foamed Plastic,Unidentifiable foamed plastic fragments,24,11,High,N/A,-41.32881,174.80387,-41.32859,174.80268
Lyall Bay East End,2019-03-26,84,Wellington,Lyall Bay,100,10,10,3/26/2019 1:04:00 PM,3/26/2019 1:20:00 PM,14,3/26/2019 1:22:00 PM,3/26/2019 1:34:00 PM,1,Plastic,Lollipop sticks & cotton buds,31,7,High,N/A,-41.32881,174.80387,-41.32859,174.80268
Lyall Bay East End,2019-03-26,84,Wellington,Lyall Bay,100,10,10,3/26/2019 1:04:00 PM,3/26/2019 1:20:00 PM,14,3/26/2019 1:22:00 PM,3/26/2019 1:34:00 PM,1,Glass & ceramic,Glass or ceramic fragments,11,20,High,N/A,-41.32881,174.80387,-41.32859,174.80268
Lyall Bay East End,2019-03-26,84,Wellington,Lyall Bay,100,10,10,3/26/2019 1:04:00 PM,3/26/2019 1:20:00 PM,14,3/26/2019 1:22:00 PM,3/26/2019 1:34:00 PM,1,Cloth,Other cloth (including rags),3,2,High,N/A,-41.32881,174.80387,-41.32859,174.80268
Lyall Bay East End,2019-03-26,84,Wellington,Lyall Bay,100,10,10,3/26/2019 1:04:00 PM,3/26/2019 1:20:00 PM,14,3/26/2019 1:22:00 PM,3/26/2019 1:34:00 PM,1,Plastic,Rope,1,3,High,N/A,-41.32881,174.80387,-41.32859,174.80268
Lyall Bay East End,2019-03-26,84,Wellington,Lyall Bay,100,10,10,3/26/2019 1:04:00 PM,3/26/2019 1:20:00 PM,14,3/26/2019 1:22:00 PM,3/26/2019 1:34:00 PM,1,Plastic,Unidentifiable hard plastic fragments,28,23,High,N/A,-41.32881,174.80387,-41.32859,174.80268
Lyall Bay East End,2019-03-26,84,Wellington,Lyall Bay,100,10,10,3/26/2019 1:04:00 PM,3/26/2019 1:20:00 PM,14,3/26/2019 1:22:00 PM,3/26/2019 1:34:00 PM,1,Metal,Foil wrappers,2,1,Low,N/A,-41.32881,174.80387,-41.32859,174.80268
Lyall Bay East End,2019-03-26,84,Wellington,Lyall Bay,100,10,10,3/26/2019 1:04:00 PM,3/26/2019 1:20:00 PM,14,3/26/2019 1:22:00 PM,3/26/2019 1:34:00 PM,1,Other,Sanitary items,3,0,N/A,N/A,-41.32881,174.80387,-41.32859,174.80268
Lyall Bay East End,2019-03-26,84,Wellington,Lyall Bay,100,10,10,3/26/2019 1:04:00 PM,3/26/2019 1:20:00 PM,14,3/26/2019 1:22:00 PM,3/26/2019 1:34:00 PM,1,Plastic,Food wrappers,14,8,High,N/A,-41.32881,174.80387,-41.32859,174.80268
"Lyall Bay East End,2019-03-26,84,Wellington,Lyall Bay,100,10,10,3/26/2019 1:04:00 PM,3/26/2019 1:20:00 PM,14,3/26/2019 1:22:00 PM,3/26/2019 1:34:00 PM,1,Paper & cardboard,""Cups, food trays & wrappers"",3,51,High,N/A,-41.32881,174.80387,-41.32859,174.80268"
Lyall Bay East End,2019-03-26,84,Wellington,Lyall Bay,100,10,10,3/26/2019 1:04:00 PM,3/26/2019 1:20:00 PM,14,3/26/2019 1:22:00 PM,3/26/2019 1:34:00 PM,1,Wood,Processed timber & pallet crates,12,216,High,N/A,-41.32881,174.80387,-41.32859,174.80268
